Site.State,Site.County,Year,Turbine.Capacity,Turbine.Hub_Height,Turbine.Rotor_Diameter,Turbine.Swept_Area,Turbine.Total_Height,Project.Capacity,Project.Number_Turbines
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Kankakee County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
IL,Iroquois County,2015,1700,80.0,100.0,7853.98,130.1,175.1,103
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2300,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2300,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2300,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2300,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2300,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2300,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Gratiot County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
MI,Isabella County,2019,2500,90.0,116.0,10568.32,148.1,161.3,65
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2009,1500,65.0,77.0,4656.63,103.6,120.0,80
CA,Kern County,2010,1500,80.0,77.0,4656.63,118.6,15.0,10
CA,Kern County,2010,1500,80.0,77.0,4656.63,118.6,15.0,10
CA,Kern County,2010,1500,80.0,77.0,4656.63,118.6,15.0,10
CA,Kern County,2010,1500,80.0,77.0,4656.63,118.6,15.0,10
CA,Kern County,2010,1500,80.0,77.0,4656.63,118.6,15.0,10
CA,Kern County,2010,1500,80.0,77.0,4656.63,118.6,15.0,10
CA,Kern County,2010,1500,80.0,77.0,4656.63,118.6,15.0,10
CA,Kern County,2010,1500,80.0,77.0,4656.63,118.6,15.0,10
CA,Kern County,2010,1500,80.0,77.0,4656.63,118.6,15.0,10
CA,Kern County,2010,1500,80.0,77.0,4656.63,118.6,15.0,10
WV,Mineral County,2011,2400,80.0,95.0,7088.22,127.4,36.0,15
WV,Mineral County,2011,2400,80.0,95.0,7088.22,127.4,36.0,15
WV,Mineral County,2012,2400,80.0,95.0,7088.22,127.4,19.2,8
WV,Mineral County,2011,2400,80.0,95.0,7088.22,127.4,36.0,15
WV,Mineral County,2012,2400,80.0,95.0,7088.22,127.4,19.2,8
WV,Mineral County,2011,2400,80.0,95.0,7088.22,127.4,36.0,15
WV,Mineral County,2012,2400,80.0,95.0,7088.22,127.4,19.2,8
WV,Mineral County,2012,2400,80.0,95.0,7088.22,127.4,19.2,8
WV,Mineral County,2011,2400,80.0,95.0,7088.22,127.4,36.0,15
WV,Mineral County,2011,2400,80.0,95.0,7088.22,127.4,36.0,15
WV,Mineral County,2011,2400,80.0,95.0,7088.22,127.4,36.0,15
WV,Mineral County,2011,2400,80.0,95.0,7088.22,127.4,36.0,15
WV,Mineral County,2012,2400,80.0,95.0,7088.22,127.4,19.2,8
WV,Mineral County,2012,2400,80.0,95.0,7088.22,127.4,19.2,8
WV,Mineral County,2011,2400,80.0,95.0,7088.22,127.4,36.0,15
WV,Mineral County,2011,2400,80.0,95.0,7088.22,127.4,36.0,15
WV,Mineral County,2012,2400,80.0,95.0,7088.22,127.4,19.2,8
WV,Mineral County,2011,2400,80.0,95.0,7088.22,127.4,36.0,15
WV,Mineral County,2011,2400,80.0,95.0,7088.22,127.4,36.0,15
WV,Mineral County,2011,2400,80.0,95.0,7088.22,127.4,36.0,15
WV,Mineral County,2011,2400,80.0,95.0,7088.22,127.4,36.0,15
WV,Mineral County,2011,2400,80.0,95.0,7088.22,127.4,36.0,15
WV,Mineral County,2012,2400,80.0,95.0,7088.22,127.4,19.2,8
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
MI,Huron County,2016,1700,96.0,100.0,7853.98,146.0,51.0,30
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,168.0,56
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,132.0,44
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,132.0,44
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,132.0,44
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,132.0,44
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,132.0,44
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,132.0,44
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,132.0,44
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,132.0,44
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,132.0,44
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,132.0,44
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,132.0,44
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,132.0,44
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,132.0,44
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,132.0,44
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,132.0,44
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,132.0,44
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,132.0,44
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,132.0,44
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,132.0,44
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,132.0,44
CA,Kern County,2012,3000,80.0,90.0,6361.73,125.0,132.0,44
